begin_node,end_node_i,AADT
42807083,42807086,22424
42512055,42514559,4533
42807078,42807081,21091
607955129,42824399,13965
42904563,42915529,7880
596747483,763020163,84433
246580758,42437914,27227
42856556,42841760,7734
1927807845,42824162,12694
103869921,103878596,84433
42905218,42908487,6297
561035348,42435997,16699
588593353,587987721,22151
42513150,42479289,6237
42906413,42867040,3112
276317215,42832462,11952
402480678,42429431,58373
607954922,42826837,13965
42906419,42867040,3112
42855374,42876821,542
103869921,103874255,84433
42421960,370880758,14255
42885400,276299282,38415
1369722086,371225132,176420
42758053,42745925,6000
103133187,103118057,134896
42425127,595703269,18753
42511729,42517036,13460
42855140,42881130,2955
561035369,42428951,22921
561035376,42428966,23606
561035378,42428970,23606
561035378,42428966,23606
561035369,42428956,11050
561035376,42428964,23606
561035372,42428962,23606
607955129,42810468,13965
42757756,42752032,15154
561035359,42428928,22921
561035365,42428944,22921
561035367,42428951,22921
561035367,42428944,22921
561035363,42428934,22921
561035365,42428939,22921
561035363,42428939,22921
561035351,42428892,22921
561035357,42428922,22921
561035359,42428922,22921
103869913,103869917,84433
561035355,42428917,22921
561035357,42428917,22921
42461394,42502401,4909
42874679,2447703173,9338
561035330,42428782,19753
561035334,42428814,19753
103870325,103856530,104196
561035338,42428840,19753
561035332,42428782,10000
561035334,42428799,19753
561035332,42428799,19753
42854231,42904174,9655
276317215,42825929,11952
561035378,42427126,23606
2503677681,42856610,1380
42856521,42833316,7734
42806584,42809955,1883
103869909,103867027,84433
42437428,596776017,40667
595484175,42428080,10000
279155134,42897099,10516
530754337,530754330,276476
42906104,42860170,48141
599275159,1698103410,15465
42806519,42807078,22424
2735660234,103869105,104196
103869228,103885416,128817
561035340,42421857,19753
248607283,42519812,108834
103869917,103863115,84433
103180324,103215738,10000
449581627,42427421,10390
449581627,42428201,10390
42512477,42483487,4472
246580301,42437915,76710
1414020923,42856651,31553
42806459,42806519,2835
42757621,42734894,21391
103869667,103861996,104119
103869525,103867117,104119
42432540,593886253,6000
42511131,42518747,3215
42799103,277385050,70110
42437150,595314040,8817
42437150,595314036,8817
1258875710,1258875635,3540
42456197,1919595917,5106
42855355,42856620,7734
42510861,42523684,14412
103868822,103883894,104196
42802543,2292637623,42461
371321235,371337150,89431
42430680,593921869,23833
248607283,42499996,108834
42806613,42786672,12900
42440456,596775914,10000
276320152,593216431,100896
42428014,589298178,26765
42855098,42856797,28808
1258875635,1258875665,53586
42440456,596775870,7065
248607283,42500003,108834
277787304,42842754,38415
2348991701,42435707,29870
103869105,103870325,104196
103869105,103869101,104196
42511011,42512055,4533
42511716,42490105,10652
103868781,103870309,104196
593909400,371247627,16943
42511716,42487311,10652
1698103194,276060694,8546
103868764,103877570,104196
103869101,103865593,104196
1258875489,1258875373,53586
42906439,42833349,3112
42430688,593921859,4752
276318085,277124927,8000
103869216,103861215,128817
595484165,1858067878,51802
42422258,246580758,16943
42432564,1061531757,19436
370759316,278642478,6600
103867974,103868809,84433
1934649938,276313892,6798
100522728,42443811,13727
42435716,1825841700,16089
103868809,103868813,84433
103868813,103868815,84433
589099881,370915060,142638
248709820,42457788,14470
587934079,587933855,4081
2481865390,588455736,37101
42756130,42764849,27496
103869196,103855253,104119
42906425,42825879,3112
2805340010,42489486,13867
471244433,100659881,10013
103868835,103866383,84433
42804745,42831193,10796
42430639,593915305,14133
373867810,449658617,48380
371225085,42424109,2271
60921026,42737555,6000
247081122,247085079,104196
42434226,2324482224,3555
1061531608,1733614298,30107
42439556,596788016,13727
42430643,593915255,16943
42430651,593915255,23833
42435553,607920363,84543
42743136,1396352290,9149
42430643,593915267,16943
42430651,593915211,23833
42856620,42790935,6460
370927292,370924957,6405
42832453,276317706,8708
42499982,598054722,10207
589099584,370915060,142638
42804992,42818120,10215
42430629,593915295,5849
103867934,103886419,3000
559865278,42481025,12995
42511349,42482014,1065
42421982,2710204310,18854
42855140,42833059,7080
1369722081,42449515,156598
277031024,277030759,4465
103881214,296933787,84433
1733612459,42427991,26765
42438300,595245860,6000
293348993,293348991,84433
42904586,42864393,4857
42724756,595800979,11849
42430629,593909446,5849
103867983,103880616,104119
248709626,42445598,4998
103868269,103870467,3000
42439486,596776442,13727
42904155,42873410,6000
248709587,42443336,20038
42855339,42818003,10063
42439392,596776127,13727
42803578,42846208,23648
763020163,246885877,11741
1414020846,42809602,12667
593909446,42430607,4698
103867117,103866873,104119
42431099,1061531807,12573
42509015,42528868,3672
42804992,42793624,7015
42904473,42859976,10233
42904507,42859920,36317
42438795,596788016,12575
42756052,42739311,8000
42755256,42767057,21391
248709587,42435272,80
42427742,592405093,11585
42902909,42902907,9472
42855140,42811446,5489
248709587,42432556,80
602890392,42465318,4517
42902896,42902894,5703
371188918,589298625,137077
1324496738,598202924,132245
588036489,451028274,57580
103880448,296933818,84433
106138663,42905218,123983
1369722087,42423170,85839
42451787,387184869,22314
42438886,596775882,7560
42438886,596775870,10000
595142429,561042196,20086
42454423,1919595916,5106
42509239,42518976,6229
42431802,339044224,4211
277030060,277030122,38415
371188750,589298584,100896
277030122,277029610,161996
103867027,103869913,84433
42904206,42847895,36317
750332277,427850819,71530
248606828,42461394,10755
42509228,42514554,6229
42755148,42754855,1945
42481025,2406352164,4294
247085079,42448996,71530
42431037,1061531603,21073
103866873,103881393,104119
2708237394,598433545,44215
42754847,42761340,6989
42754959,42757756,6716
60007350,60007353,104196
42509273,42509277,6229
103866947,103879723,84433
42432108,486868873,22656
42434427,1533280148,5600
42852827,42866850,13965
405988242,405989914,114831
278609934,42448483,10083
1918039880,1692433918,8732
42438487,596776083,13727
1918039898,1692433910,8732
493889629,42434410,2263
1567286094,1567286111,6307
42858990,277031024,12449
42509277,42505389,83933
42904507,42833515,36317
42826837,2472695924,13965
42509258,42504284,1889
588114548,42766929,6732
42430989,1722116498,12573
2799469682,276317107,33568
42508211,42533186,10652
42904433,42833612,10848
42904454,42833561,4857
277029610,277029719,54388
42755157,42742294,14732
276209340,42935204,17750
42432094,486867605,4772
278609934,42438468,21202
100661124,42817491,16431
750332275,427841011,71530
42453327,1918039880,30331
486859051,486869939,7388
42904174,42838999,1681
42424605,373850911,49798
2827501292,42768560,13771
103867026,103864489,84433
42902907,42877013,9472
1773084405,42437626,4367
1773084405,42437618,28935
493889629,42428374,11011
42509922,42476509,5256
1825841754,1825841700,30107
278609760,42438476,136425
278609934,42433229,10083
2307230978,42480088,7267
1825841700,1825841754,30107
42803005,42823909,10728
1698103508,483598102,155066
42431000,1722116498,12573
1698103483,483582707,155066
42459493,42453398,58373
42904586,42817776,7188
1773084405,42431165,11373
42453610,1919595921,4772
593300940,42436527,30915
279155134,42831190,16751
42493403,598202957,6307
42903808,42842601,34182
42429023,595473295,8575
103866383,103875882,84433
248707601,42459636,25566
272195271,2821304136,15689
42904211,42824223,10728
42459579,42453080,12183
1782672705,42459493,3799
42435714,2698702581,29870
2324482224,42449027,6787
1203806320,1203806378,3801
42900660,42932888,36317
42754855,42734113,1945
42901466,42904155,10476
42459436,42453472,58373
103866383,103868835,84433
42901476,42901479,10000
42429998,1061531527,21107
42509239,42480069,6229
103866330,103868822,104196
42459636,42442939,45373
42424610,1104165608,11741
42849753,42932492,36317
42893083,42896911,6396
597443942,42818337,34182
440243609,440243599,104196
42457821,42453700,9186
599062332,596747483,84433
588114597,42752942,100898
2089937973,2689614147,38415
106089864,42797312,123983
42430651,593839894,104196
42430664,593839894,23833
42935204,276209340,17750
42459579,42440476,7065
42509247,42473953,6229
42900269,42935137,4857
2844853162,2708237394,44215
103866265,103861936,84433
42902825,42854231,9655
42900657,42920467,6000
42459436,42440943,1867
42440697,1775270664,1120
42900618,42920480,4857
588114597,42753392,6732
597294497,42866384,5739
2631530263,2721508555,104196
2089938015,276315006,38415
2089938003,276315001,38415
42428080,595484165,51802
42459820,42427242,3806
2447553689,100661124,157316
1919595921,42453607,2797
1931610637,42766931,8854
42509213,42466376,6229
2324482224,42434226,3555
1919595923,42453610,2797
42509052,42471089,14921
370925141,370924689,7560
42458943,42438300,6000
1919595924,42447435,30331
1919595927,42448549,28081
276060672,1398594288,24088
476241462,476241555,15465
42899974,42932948,31107
276313892,42797788,12256
370924945,370927292,7560
42900675,42908922,9423
42802627,42800613,18493
42436913,596776078,13727
42453545,247085079,102523
1919595917,42448552,28081
103865127,103884740,104196
1919595913,42448549,28081
42427846,1764647101,23702
42849753,42906439,36317
103865593,103865598,104196
595254571,595254573,104119
1919595921,42447435,4772
595254573,595254571,104119
42458766,42446036,12575
597294496,42856258,11663
2089938080,276299054,44215
42436703,596775914,10000
587933855,60927817,4081
1782672710,1431790464,3305
2089938041,276298606,38415
42436703,596775919,8246
42753817,42734902,8590
2735660226,2735660234,104196
42454401,1782672705,3799
42788904,106122928,31107
1919595916,42436788,28081
42436610,596776413,13727
42832974,276209340,15711
42458943,42437845,6000
42825301,597311311,70110
370924677,370924689,20669
1919595914,42440697,30331
42436640,596776349,13727
1919595913,42436968,32423
2640103270,42428980,23606
42446021,1834852948,18753
481404934,599275159,155066
42436541,596776103,12575
1919595927,42436788,28081
42436541,596776156,12575
42428737,1061531631,18593
1919595917,42433581,28081
42458267,42453327,11373
42436514,596775985,10000
42506832,42520740,8020
371034162,589298803,25651
1258875449,588718770,108834
42788904,106127689,96971
42428746,1061531575,18593
1919595923,42432078,30331
1919595916,42433581,28081
42458034,42457940,134223
1773082410,42443127,28935
42753392,42737723,2815
1919595913,42431515,32423
42825313,597294483,107828
42428682,1061531637,21073
42428720,1061531504,18593
42428725,1061531631,18593
1919595913,42430187,32423
42428725,1061531730,18593
42428711,1061531807,21073
42428720,1061531730,18593
103864941,103872293,104119
42428682,1061531768,21073
42428701,1061531790,21073
42428709,1061531790,21073
42457925,42457940,134223
42428689,1061531731,21073
42428701,1061531731,21073
42428689,1061531768,21073
103864413,103884180,104119
103885389,103235642,10000
42428645,1061531634,21073
42428661,1061531645,21073
42429773,486876059,10000
1398594288,1398594293,24088
42428640,1061531757,21073
42428640,1061531634,21073
42428583,1061531447,30107
42428601,1061531608,30107
42458766,42429330,13087
42458728,42429946,6000
103175945,103207079,134688
42428601,1061531527,30107
42428590,1061531707,9729
42456986,42440527,1801
2548015256,42896944,6000
440244526,440244529,84433
205021629,246900041,4347
1773082410,42432082,30331
752196194,752196193,4475
42752593,42752596,6989
42752592,42752593,3388
42850855,42850860,11659
248709714,1170604778,24630
42901546,42852816,78630
103864385,103876893,104119
42429754,486867432,45397
103864489,103875777,84433
42429769,486867490,1739
42457940,42445392,134223
42849730,42882974,15711
2061592973,42430749,12573
440244529,440244525,84433
597294483,42825308,107828
597443934,42912774,15380
42852816,42786626,78630
42458313,42432305,3262
597443960,42910603,13387
597443932,42912767,14556
588175753,588175755,10038
440244536,440244539,104196
596799891,42428010,26765
597443933,42910579,13387
42800613,42828367,10038
440244537,440244536,84433
440244541,440244537,84433
440244539,440244527,104196
1413215973,42474971,6907
2061592973,42421985,966
103864594,103864595,84433
596799866,42428007,26765
440244525,440244541,84433
440244523,440244526,84433
596799891,42427036,7735
42849745,42876782,15711
42849745,42876779,15711
42851917,42806584,9472
106074504,106135362,109733
42458267,42428444,15802
42900239,42883028,18145
42836389,2799469682,33568
42428065,1061531695,21073
42428065,1061531454,21073
42506181,42509247,6229
42506511,42501782,1405
42849722,42874050,6460
103864595,103861932,84433
42457426,42452610,1392
42506525,42501792,33250
42505929,42520607,4533
1919595914,805771586,30331
277482105,2054405684,4500
370923579,370924957,114831
2689614147,277030060,38415
42752596,42736713,6989
42457821,42435922,13567
42850860,42835637,7091
42435499,596776120,13727
440243635,440243634,104196
42849727,42856521,15711
103864115,103864385,104119
597443931,42897727,13387
42457735,42436894,58373
103864298,103865127,104196
276207728,42896840,4853
2408421319,2408421467,8546
42457821,42433547,13567
42435392,596776497,12575
42435222,596776442,12575
2295039214,42849809,4066
42878997,276314230,44215
42450645,405984035,100896
42435222,596776594,12575
42456961,42455897,23755
42457282,42445640,6000
42428480,595407648,5073
42737555,2329087596,6000
595105581,595105496,20669
42457728,42430811,8732
42457292,42444271,21202
42474795,1259822820,6907
42456986,42453442,58373
595105571,595105496,20669
587934268,561035372,23606
42800084,42825558,42461
103864243,103858840,128817
2329087596,42737549,6000
42457426,42436139,1392
103863438,103882693,84433
449658617,598227836,48380
440243634,440243672,104196
440243679,440243697,104196
595682316,42444897,5205
597443960,42885742,123983
42456961,42448711,17886
42799951,42825307,10233
42827860,276315035,8371
100521544,100522479,6056
597294547,593300772,44215
440243694,440243609,104196
42752032,42734868,10891
246866798,588593611,58373
42849809,42849806,4066
1259822820,541999541,35457
42434894,596776413,12575
103125418,103160730,10000
42849722,42849719,6460
42505383,42514918,83933
42849749,42849745,15711
42849753,42849749,15711
440243676,440243646,104196
440243669,440243666,104196
440243672,440243670,104196
440243670,440243668,104196
