begin_node,end_node_i,Other_Volume
42454798,42429844,0
42447228,248709820,0
42454600,42421960,0
103861092,103863387,0
42454660,42432875,0
42454742,42429378,0
2629162213,607954922,0
279603573,42905218,0
103861105,103861092,0
42896867,42876809,0
42453457,42457735,0
42453700,42457821,0
103861117,103858671,0
42454538,42429708,0
42453999,42445664,0
42748414,42754959,0
598248769,598228039,0
42447435,1919595924,0
42510861,588036470,0
42453610,42453607,0
42500003,248607283,0
42453717,42442584,0
42502649,42502648,0
42497758,1567286094,0
42453777,42447249,0
42454381,42427390,0
42454325,42429412,0
42502651,42502649,0
42502653,42502651,0
42453457,42452613,0
42502648,42502645,0
103860806,103858361,0
42832453,2799469684,0
825418517,42445702,0
42502645,42497580,0
307870554,2404083336,0
42453226,42452564,0
106711074,106717940,0
42453160,42455396,0
42453158,42455175,0
42895492,42896971,0
42453613,42437354,0
42897095,42846181,0
42453327,42445505,0
42453607,42437346,0
42453601,42437339,0
42453613,42437118,0
42453472,42439099,0
595729841,42429215,0
480217241,480213827,0
42896918,42844527,0
103859912,103869525,0
42453236,42445215,0
42453700,42429636,0
42453669,42431230,0
42844527,42896918,0
42895308,42895311,0
42453717,42428863,0
42453177,42444832,0
42453624,42428212,0
42453310,42440323,0
42453166,42444827,0
42453104,42446528,0
588455736,588785633,0
276204325,42866451,0
42746893,42759246,0
42452620,42457292,0
42453253,42438236,0
42453241,42438908,0
42452610,42457735,0
42453008,42445666,0
42452817,42448171,0
42747188,42761006,0
42453220,42437177,0
103876732,295228009,0
42896944,42834180,0
42453398,42429570,0
588166450,1930487416,0
103859804,103861394,0
42452630,42444223,0
42452564,42453220,0
42451754,371206271,0
246580758,246580736,0
103171558,103174595,0
42865831,597443960,0
427804196,427804166,0
42453216,42431200,0
42896911,42827392,0
42896840,42833574,0
42445598,248709626,0
42846181,42827849,0
42501776,42494930,0
295452099,295516882,0
42896918,42827392,0
246580466,246580758,0
42895228,42878189,0
1420632001,595703386,0
42501316,42501314,0
42501314,42501312,0
279603573,42849685,0
42452290,42447308,0
42452310,42446632,0
42452048,42445489,0
42870348,2570180837,0
42885742,106078799,0
42452598,42431805,0
1369956654,486819531,0
42452006,42452008,0
1272562732,2821304146,0
2844853160,2844853158,0
373903786,42439295,0
2844853162,2844853157,0
42895311,42861200,0
2844853157,2844853162,0
2844853160,2844853157,0
2844853158,2844853160,0
42452067,42445603,0
2844853157,2844853160,0
2844853156,2844853158,0
42452396,42433587,0
42846846,42788904,0
597237337,42844233,0
42429974,596775963,0
42453691,1773066054,0
42446678,247081122,0
42452015,42439551,0
42452015,42440838,0
42451660,42452067,0
42452630,42421946,0
279603573,42833276,0
42452056,42437589,0
42451564,42453253,0
42895509,42846846,0
61275601,42440253,0
42451332,371188756,0
103858718,103858697,0
103858697,103861117,0
103858361,103872547,0
427804166,42423832,0
42451712,42446398,0
103858671,103861105,0
42452107,42433554,0
42452008,42436903,0
42500683,42500680,0
103858748,103858718,0
486819535,278637105,0
276204425,42818588,0
106717940,276317470,0
103858517,103864594,0
42452026,42433574,0
42451593,42447428,0
42452084,42432099,0
427804029,42423832,0
42451370,42452994,0
42844297,42844301,0
42421972,1061531509,0
276204366,42817428,0
42451540,42446221,0
42451754,42439416,0
480213827,42482429,0
276385544,2548015256,0
42421775,1061531454,0
42451231,42451280,0
42844433,42844527,0
103858344,103858748,0
42844256,42844259,0
42844259,42844264,0
42844274,42844279,0
1698103410,1698103508,0
42892933,42906439,0
1825841700,1792535231,0
2757492815,2757492822,0
2757492822,2757492824,0
42451744,42424142,0
42841778,42917872,0
42451126,42445420,0
2821304146,278642768,0
42450814,42454010,0
308679541,103859912,0
561035351,561035354,0
42428010,596799891,0
42844233,42836093,0
42425348,595314119,0
2757492824,2757485441,0
42451018,42439191,0
42821328,1934649966,0
597311189,597311193,0
42500046,42492303,0
42452314,246866798,0
42428007,596799866,0
42793624,42825887,0
42844264,42825343,0
42451409,42422270,0
42844279,42825556,0
471244587,596271084,0
42919829,1904847201,0
42451280,42424145,0
277482066,1934650109,0
42842881,42860217,0
42449938,42453999,0
597311193,597294550,0
42450071,42449840,0
42449890,42455465,0
42841815,42888688,0
42450066,42449422,0
42450057,42445827,0
42450820,42423296,0
42449886,42453104,0
42841770,42888664,0
246580736,373903786,0
42450035,42448735,0
42450089,42447208,0
427850819,427850840,0
42450080,42445196,0
42443127,1918039896,0
42450489,42433281,0
247227450,42424427,0
42793624,42804992,0
106127689,42904206,0
42892917,42870429,0
42492415,278633201,0
2854054927,42427335,0
588166450,42434962,0
42449926,42446933,0
371034137,276036211,0
2472695924,42909227,0
42449600,42429563,0
42449308,42453183,0
42427915,1946814074,0
595245925,595245918,0
42449890,42446875,0
42449582,42456206,0
42449886,42446533,0
42449961,42442955,0
42449963,42442957,0
42450634,42422682,0
103856530,103870325,0
42450083,42438774,0
42449956,42442952,0
42449945,42442937,0
371034141,276032821,0
276314522,1934649951,0
42841795,42877856,0
42449828,42437174,0
42497737,42532193,0
42450061,42434385,0
42449582,42449580,0
247074607,42434827,0
371209940,371239958,0
42449840,42439490,0
42842554,42839056,0
42498514,42498506,0
42457925,370913779,0
42842564,42842559,0
42842573,42842569,0
42449089,42457426,0
42842569,42842564,0
42449308,42446934,0
42449576,42442269,0
42449427,42445426,0
2262434175,2844853153,0
103856530,103856534,0
103856534,103856544,0
42449580,42440545,0
42449886,42430886,0
42497773,42519238,0
561035354,561035355,0
42449314,42442910,0
42449341,42444909,0
42449029,42455181,0
42498312,42498314,0
371212085,42433490,0
42743833,42750216,0
561035355,561035354,0
42743425,42761241,0
42449089,42449098,0
42449589,42433292,0
277481765,100662035,0
42842492,42833012,0
42449341,42439286,0
42449023,42449021,0
42449422,42435396,0
42841760,42856551,0
42449333,42438785,0
427850840,42444991,0
370915065,370923579,0
1584024995,42440280,0
42449017,42443298,0
42449098,42440946,0
42449021,42442857,0
42885757,2844853156,0
42497777,42502653,0
371037408,2089938148,0
246909454,588593353,0
103115846,76465370,0
42448711,42448707,0
42448655,42448661,0
42448979,42436724,0
370915060,370915065,0
42448549,42450325,0
42890454,42906413,0
103872499,295228165,0
1258875665,597844574,0
42448552,42449576,0
42497733,42497729,0
42870230,276315677,0
1692433941,42439542,0
42449017,42434140,0
1692433935,42439537,0
42826823,607954910,0
42497598,42497602,0
277481750,42449515,0
42448329,42454660,0
597363919,2689614147,0
597414711,276314183,0
1692433939,42436848,0
1692483438,42474135,0
42497612,42497624,0
42448661,42442628,0
1692433932,42436788,0
42497624,42497631,0
42497602,42497612,0
42497780,42492219,0
42449023,42430914,0
42449021,42430903,0
42449017,42430886,0
42497598,42497780,0
42497588,42497591,0
42497593,42497596,0
42497596,42497598,0
42448701,42440326,0
42497591,42497593,0
42497737,42492524,0
42497734,42492524,0
42497737,42492415,0
588175755,279603573,0
42497677,42492270,0
42448238,42447126,0
42448655,42434259,0
42482417,480217241,0
42448440,42437481,0
42497773,42483504,0
2757485453,1657671821,0
589100267,589100232,0
42497734,42482552,0
427850840,42434434,0
42497737,42481889,0
42497631,42484039,0
42497580,42485646,0
42448257,42439416,0
42448506,42433173,0
2447553689,2447553691,0
42812008,2295039214,0
42480527,598228119,0
42497662,42478113,0
42448552,42428447,0
106705771,106711074,0
370914027,370922849,0
42888688,42926417,0
42497788,42466290,0
106705774,106705771,0
42745890,2912071217,0
42497784,42466454,0
42432060,805771586,0
42447418,42454622,0
103861445,440243782,0
42448171,42430115,0
2459401771,42867023,0
1692433907,1773082410,0
42496521,42496516,0
42888664,42926395,0
42838415,42908548,0
42447144,42456578,0
752178858,103861405,0
42496559,42496556,0
42447326,42447323,0
370913779,370913784,0
370913784,370914027,0
42447330,42447326,0
42447154,42452812,0
42447336,42445219,0
42447176,42450052,0
42447249,42447246,0
42447105,42450015,0
276299282,42885400,0
607954910,2629162213,0
205019740,370880734,0
588178801,276320116,0
42480537,598202929,0
598054704,42519812,0
42866850,597237337,0
247224533,42424229,0
42447246,42440825,0
42494930,1258875710,0
42446977,42446971,0
42447323,42437188,0
278609934,370759316,0
42938502,1241986499,0
42429890,2302133933,0
42446772,42453216,0
42496110,42496107,0
278642768,1272562895,0
42496115,42496110,0
42496107,42496102,0
596747423,293802328,0
42446933,42445411,0
42446562,42455007,0
42447199,42435395,0
247123651,61272887,0
42446533,42449886,0
42839112,42866064,0
752658835,103115846,0
42741047,42759497,0
42446925,42440325,0
42496516,42474987,0
42839067,42865986,0
42839058,42866074,0
276210876,100662028,0
2821304143,2821304146,0
42496512,42473632,0
2844853153,42885757,0
243516350,750332277,0
42719445,471244433,0
42908896,2447703182,0
42446875,42437283,0
42446941,42434954,0
42447210,42424757,0
42446528,42446533,0
370912945,370912817,0
42741038,42741043,0
42446562,42436947,0
42446733,42437218,0
42446932,42429890,0
1773121034,1773121031,0
42446632,42438030,0
42446353,42445930,0
2459401771,42826933,0
2025188866,2025188861,0
596271084,42737584,0
42446723,42433163,0
42446270,42446275,0
42446138,42450456,0
42446138,42445843,0
42440854,1812608108,0
42446533,42436941,0
593915305,593915303,0
42446552,42436944,0
276096739,42844259,0
42741043,42741047,0
42446617,42432241,0
42446132,42446138,0
42445924,42445926,0
598043810,598043784,0
42445896,42451674,0
1773121031,42437626,0
42446016,42446455,0
42438476,278609760,0
2089938148,2089938144,0
42453624,449581627,0
42446221,42438066,0
42941870,42802543,0
42446266,42436748,0
598043784,598043787,0
42445950,42445953,0
1773121034,42434196,0
42445700,42453036,0
42445640,42455509,0
42839056,42839058,0
42445908,42445909,0
42446398,42430973,0
276299282,42846791,0
2089938029,2089938015,0
42446386,42430713,0
42445899,42445903,0
2089938015,2089938012,0
2089938012,2089938011,0
42445885,42445888,0
42741118,42731099,0
42741030,42732974,0
42445920,42443807,0
42445664,42445661,0
42445617,42452084,0
42445620,42452076,0
42446291,42429910,0
42494919,42494916,0
42445667,42445666,0
42446221,42428863,0
42446221,42428873,0
2844853158,42860617,0
42445656,42445653,0
42445930,42436701,0
42938181,42904586,0
42445413,42449926,0
42445392,42451126,0
42445843,42436640,0
42445827,42436647,0
42445569,42444385,0
42421985,595250374,0
42445702,42436336,0
42445914,42432438,0
42445620,42440682,0
42866903,276320152,0
42445587,42440376,0
42492404,248607283,0
1934650086,731930674,0
42443965,427842141,0
42445411,42445413,0
42443965,427842069,0
42445374,42446935,0
595105581,248708583,0
42444833,42453158,0
2297358949,42920850,0
42889760,42825879,0
42445879,42429876,0
42445603,42437580,0
595105531,248708366,0
42445196,42450083,0
42444835,42453160,0
42445569,42433834,0
42445489,42439580,0
42445574,42436359,0
42445261,42445259,0
276062187,2408421319,0
1258875665,42517002,0
42445227,42445225,0
42445426,42435400,0
42446825,246866830,0
42896840,2262434175,0
42445365,42437644,0
42445409,42436748,0
42882977,42866657,0
2757485441,2757485453,0
42493375,42499982,0
42445219,42440131,0
1764647101,42429184,0
42445387,42434969,0
42445256,42438963,0
246866830,42436033,0
42445227,42436477,0
42444909,42444906,0
42445489,42427324,0
42445357,42430571,0
42739770,42741038,0
588545728,2821304143,0
42445171,42436073,0
246866798,246906179,0
42888672,42841778,0
42445219,42429744,0
42888656,42841750,0
42444809,42444810,0
42445039,42435716,0
42445420,42423774,0
42533974,598043776,0
42445215,42429727,0
42908487,597443932,0
42445420,42422868,0
42444933,42435632,0
42444991,42435657,0
598433545,2708237394,0
42786626,42852816,0
42885753,42923790,0
42444500,42443052,0
42444832,42434226,0
371207282,42433404,0
42444835,42434237,0
42444458,42444457,0
42444827,42434205,0
1258875373,42501776,0
42444809,42434011,0
42444457,42438772,0
42444360,42444353,0
42494193,42474052,0
42444897,42429394,0
42444820,42428047,0
42443570,62915527,0
42444230,42444242,0
627905367,42428814,0
42444452,42438702,0
42444223,42444230,0
60925316,60925728,0
42444385,42431889,0
42444129,42443928,0
42444129,42444116,0
42444255,42440356,0
42445711,246866828,0
42444242,42440356,0
42444116,42444129,0
371206271,42451744,0
694854912,694854464,0
60007415,243516350,0
694854920,694855254,0
42443821,42450080,0
42888672,42815834,0
42448326,371037281,0
42443680,42451674,0
42443928,42444129,0
597324681,277386525,0
42492546,42509239,0
42444255,42433243,0
42444116,42437135,0
42492239,42515844,0
42885773,42900675,0
595314036,42443156,0
42443807,42443810,0
42443928,42440449,0
279151954,42426747,0
42443799,42442851,0
42443680,42445899,0
1919595927,1692433935,0
42786626,42823482,0
2297358949,42866526,0
42443674,42443676,0
42443677,42443676,0
246866828,246866830,0
246866830,246866828,0
42737705,42761233,0
694854464,694854466,0
42493251,42475498,0
42443413,42447295,0
42492524,42497737,0
42492524,42497734,0
42443621,42440567,0
1773060099,588455744,0
42443810,42434077,0
42938502,42826816,0
42443426,42443413,0
42491173,42535541,0
42443388,42443381,0
42443381,42443373,0
42443676,42434285,0
42482165,598033029,0
42833397,42935204,0
1533280148,427842140,0
371206270,42428003,0
42442952,42455934,0
370901769,42423039,0
42443347,42442463,0
42436788,1919595927,0
277029610,597363919,0
42833332,42935217,0
42443068,42450057,0
42442931,42454006,0
42443078,42449427,0
277386426,597311189,0
42442955,42452882,0
42492412,42492409,0
42492219,42497784,0
42492409,42492404,0
42443037,42450028,0
42443671,42430265,0
42442935,42453008,0
42491478,42520579,0
42443666,42429521,0
42443048,42448745,0
42442843,42453601,0
1807940789,42442557,0
42443116,42444458,0
42443058,42445261,0
42443119,42443118,0
42443099,42443105,0
42443044,42444820,0
42443413,42432744,0
42443341,42435283,0
42443096,42443099,0
42443092,42443096,0
42443085,42443088,0
42442862,42449886,0
42443326,42435265,0
42442933,42445664,0
42885397,42885400,0
42443677,42422258,0
42443341,42432558,0
42442914,42445382,0
42442914,42445387,0
42443088,42439497,0
42442842,42443127,0
42443298,42430889,0
42442851,42442850,0
2821304143,42456492,0
42442794,42446398,0
42442586,42451540,0
42442870,42442862,0
42836093,42836084,0
42836084,42836082,0
42442850,42442848,0
42442843,42442842,0
449618006,449618008,0
42443081,42435398,0
42443072,42434386,0
42491236,42514447,0
42443156,42429716,0
588455738,278608571,0
42451126,370912945,0
42442791,42442794,0
42443127,42432083,0
42442255,42458267,0
103162783,103133187,0
42833316,42833312,0
42492038,42469391,0
42442848,42437333,0
42421985,2061592973,0
42442664,42442671,0
42442656,42442659,0
1812608108,42440854,0
42442635,42442638,0
42442642,42442645,0
42442638,42442642,0
42443118,42423189,0
42442552,42442555,0
42442586,42442589,0
42442584,42442586,0
42442555,42442557,0
42442565,42442567,0
42442569,42442571,0
42442567,42442569,0
42442557,42442559,0
42442559,42442561,0
42442659,42438257,0
42442534,42442542,0
42442549,42442552,0
42435485,1918039869,0
42442528,42442534,0
42442645,42438024,0
42833515,42904507,0
42442628,42439213,0
42445598,1170604778,0
42442651,42433339,0
805771586,42453601,0
42442862,42430898,0
479847986,42531876,0
42443105,42422086,0
694855254,296856881,0
42442561,42437918,0
42442671,42433017,0
42442571,42437222,0
42442684,42433020,0
219863957,278607894,0
42442580,42435354,0
42442514,42436990,0
42446723,2141026500,0
2318033748,307870558,0
42442722,42429452,0
42442469,42433567,0
42737723,42719500,0
42442542,42433252,0
42442117,42445215,0
42442291,42436088,0
1930487416,42453999,0
42442578,42429714,0
673008453,42440271,0
42442432,42432564,0
42442123,42442117,0
42442723,42423101,0
42833612,42885773,0
42442230,42437605,0
42442128,42438906,0
42441903,42441299,0
42833561,42885753,0
598202929,42480534,0
1242159811,277482205,0
42442463,42421772,0
42442269,42428441,0
1773066054,42433537,0
42441774,42441777,0
42885751,42833515,0
42442404,42421982,0
427842125,427841043,0
42441521,42437005,0
486868873,42437108,0
480217241,479847987,0
480217241,479847986,0
2404083356,2837053797,0
486868873,42432108,0
278637105,1272562910,0
103855864,661993821,0
589928037,371337145,0
42474811,1970262955,0
42489991,42509258,0
42866451,276204366,0
295229623,103876754,0
42833309,42874050,0
42932884,42932888,0
370880761,205021629,0
427842141,427842134,0
42441263,42441257,0
427842140,427842069,0
427842140,427841050,0
42935204,42833397,0
42440350,42454798,0
42433554,588455700,0
42440825,42452040,0
42490577,42483551,0
277481443,1369722081,0
42490932,42471615,0
42735954,42741030,0
42440943,42449089,0
427842069,427840968,0
42734926,42767049,0
597688919,461040429,0
42441257,42437156,0
42441535,42425348,0
42833012,42874076,0
42440918,42445711,0
42445769,402480678,0
593839894,42430664,0
42734870,42767011,0
42490348,42484219,0
406048768,589099881,0
42440785,42445617,0
42440565,42448406,0
42440869,42440873,0
42440553,42452396,0
42440854,42442291,0
42833059,42866526,0
42440567,42448406,0
42440854,42440869,0
42440469,42452882,0
589928259,589928201,0
1431790464,2569923500,0
42445215,2141026510,0
42433324,588455859,0
42834180,42826636,0
42440729,42440737,0
42489993,42484186,0
42440810,42438038,0
2422186265,622232072,0
42440743,42439006,0
2422186263,622232002,0
42440966,42431563,0
42734886,42757621,0
42440754,42437830,0
42882974,42882975,0
42882975,42882977,0
42440737,42436942,0
42440729,42436941,0
42440079,42457282,0
42882983,42882987,0
42440729,42434352,0
42440449,42443928,0
42734894,42753817,0
42440804,42432246,0
42440376,42445587,0
42440476,42440469,0
42440313,42445950,0
42440356,42444255,0
427841011,427850840,0
42440469,42440465,0
42440798,42429636,0
1773066054,1773063789,0
42440729,42431459,0
277028983,2089937973,0
42440815,42428433,0
42440697,42432066,0
42428814,627905367,0
593909375,593909360,0
42440449,42438531,0
42440847,42426089,0
42440388,42440385,0
42440710,42429373,0
42932888,42900660,0
42440356,42440353,0
597844574,1258875424,0
593909400,593909360,0
42440353,42440350,0
42440350,42440353,0
597844574,1258875665,0
482661734,482671987,0
42440335,42440287,0
42440335,42440340,0
427841050,427841071,0
42440385,42438275,0
1773066054,1773060099,0
42439887,42453258,0
593909360,593909400,0
593909360,593909375,0
42932492,42908517,0
42440271,42440347,0
427841034,427842125,0
486867490,42437106,0
42440325,42438174,0
42437693,371247627,0
371038821,593300940,0
427841023,427841034,0
42488330,42520740,0
42440381,42433779,0
42440854,246890279,0
427840984,427840979,0
427840973,427840968,0
427840979,427840973,0
427840965,427841023,0
42440345,42433330,0
427840968,427840965,0
42440376,2141026505,0
42439006,42439001,0
276062171,476241462,0
42440873,246887345,0
1773063787,42446617,0
295228007,103886354,0
308679528,1793478690,0
42440347,42429353,0
42440345,42429354,0
308679524,1793478670,0
42734113,42754847,0
42734868,42734870,0
370898426,42423549,0
42439878,42439873,0
1672106382,595245925,0
42439891,42439887,0
42734902,42730749,0
42439873,42439868,0
42439783,42442722,0
42439873,42439878,0
42439861,42439860,0
42439868,42439873,0
42440131,42429747,0
42439964,42435654,0
1272562895,278642254,0
42439485,42449828,0
42439096,42459436,0
42439416,42451754,0
42439887,42436003,0
42836082,2297172754,0
42432540,248707601,0
42439834,42435610,0
42439416,42448257,0
2028327964,2028328040,0
42439994,42428303,0
42833397,42817377,0
42885123,42786700,0
42833349,42817418,0
42438906,42442123,0
42833312,42810494,0
597844756,42497588,0
42439955,42428258,0
597844756,42497580,0
42882973,42849730,0
42439830,42430257,0
42833257,42817446,0
42439842,42430277,0
42439537,42439542,0
42439389,42439392,0
42439527,42439530,0
427842145,42433625,0
42439823,42429375,0
1904847201,42919829,0
42432308,1918039898,0
42439280,42444909,0
42439551,42436763,0
42439542,42436796,0
42439599,42432957,0
42733534,42758642,0
42439403,42439406,0
42438908,42453236,0
42427411,588593611,0
42439070,42449067,0
42438984,42451564,0
42439490,42435231,0
42439498,42435237,0
42439497,42435234,0
42439335,42439345,0
482661024,482661734,0
42439443,42435642,0
42832503,42832499,0
42832512,42832506,0
42832506,42832503,0
42439275,42439830,0
42439286,42439295,0
42832499,42832494,0
42432054,1918039896,0
42439345,42436364,0
42883028,42836513,0
42438920,42447336,0
42439203,42438849,0
42439236,42434140,0
42733194,42759735,0
42439207,42435470,0
295228009,103856534,0
42439213,42434340,0
42439335,42430167,0
42439006,42440743,0
42439001,42440754,0
42932921,42855364,0
42439001,42439006,0
42439029,42438228,0
42486600,42535632,0
42438859,42443346,0
42439286,42429664,0
427840949,427804196,0
42438963,42438961,0
42438300,42458943,0
42438774,42444458,0
42439236,42428471,0
42487311,42511716,0
272195272,1538237264,0
42880331,42910092,0
42438836,42438839,0
42438672,42444933,0
561035330,595314103,0
42439073,42430249,0
42438702,42442128,0
42428345,588546798,0
42438468,42438471,0
42438791,42438788,0
42438819,42437841,0
42438772,42438774,0
42438544,42445888,0
42882973,42824118,0
42432071,1919595924,0
42438849,42434360,0
1170604778,42445598,0
42438963,42430474,0
42442963,371034162,0
42733524,42735692,0
42438531,42440449,0
42733530,42733526,0
42488429,42467024,0
42438529,42438531,0
42438785,42431491,0
42932839,42841815,0
427841071,42434465,0
42438506,42438509,0
42437845,42458943,0
42437990,42453700,0
42438839,42427649,0
42437996,42432108,0
42438300,42438819,0
42438257,42442664,0
42437996,42452076,0
42438544,42434800,0
276320116,276318043,0
42438859,42424225,0
42486594,42516043,0
42438928,42421852,0
42438362,42439191,0
42438674,42427821,0
42438684,42427828,0
42437949,42450489,0
42438275,42440381,0
42438531,42423307,0
1773063789,1773063787,0
1773063787,1773066054,0
42438476,42433243,0
42438304,42438306,0
589928201,371231224,0
42438774,42422086,0
42732974,42739770,0
2799469684,42844233,0
42438024,42442651,0
42438066,42439029,0
42437760,42448440,0
42879498,42908947,0
103859657,296859440,0
42437749,42444277,0
42881130,42855140,0
42476629,598031730,0
42438043,42434158,0
42437339,42455867,0
42437346,42455083,0
42437845,42438304,0
42826933,2459401771,0
2402842568,2503677681,0
42437580,42445606,0
42435400,42456115,0
42436903,42436894,0
42485640,42519223,0
42437763,42437760,0
42437773,42437770,0
42437618,42442843,0
42437881,42434268,0
42437773,42437505,0
42437177,42453220,0
42437760,42437763,0
371198766,371207282,0
42437760,42435922,0
2089937763,42860233,0
42437580,42437589,0
42731099,42775271,0
42436796,42452396,0
42927013,1927807845,0
42437505,42438529,0
595703341,247227450,0
42437529,42437530,0
42437177,42446772,0
42437333,42442843,0
42437204,42446723,0
42486597,42486594,0
296859440,295452099,0
42497729,370870741,0
371198785,371198766,0
42437436,42437433,0
42436903,42453457,0
42437589,42432184,0
42437918,42421741,0
42437410,42437401,0
2757013657,597688920,0
42437536,42432679,0
42437135,42444116,0
42535632,42535635,0
541467364,588455736,0
42436941,42440729,0
42437052,42442492,0
42436653,42456107,0
42436763,42452026,0
42436941,42446533,0
42437280,42434357,0
42932262,42819589,0
42436578,42456555,0
42481908,597844574,0
42436990,42442528,0
42437177,42437174,0
42436647,42450061,0
42436942,42442870,0
42900647,597443960,0
42826816,42938502,0
277482219,1242159811,0
42436939,42440721,0
42436751,42446270,0
42436748,42446266,0
42438306,61272284,0
42437222,42431187,0
42437218,42431210,0
42442142,1420632001,0
42436947,42439001,0
42437021,42437018,0
42436971,42438531,0
42437135,42433324,0
42436944,42439006,0
42437124,42433302,0
42436806,42442728,0
42436640,42446147,0
42437111,42432054,0
42436369,42455200,0
42436586,42448701,0
42436957,42436959,0
42436968,42436371,0
42437108,42432060,0
42436610,42446132,0
598043776,42533974,0
42436052,42436050,0
42436651,42443072,0
42437118,42429812,0
42430167,1919595913,0
42437108,42429646,0
42535635,42520827,0
42437084,42429773,0
42437096,42429769,0
42437067,42429806,0
496707003,42437760,0
42437305,42421806,0
42436753,42436751,0
42436796,42436793,0
42436788,42436784,0
42444277,587988061,0
42436159,42455357,0
42881454,42807567,0
42437626,1773084405,0
246909446,42424521,0
42436714,42436710,0
42427494,1334569028,0
42436716,42436714,0
42455751,593920893,0
496707000,42433539,0
42436724,42434117,0
42436135,42452610,0
42436848,42430205,0
42436590,42436598,0
42436627,42434912,0
42436575,42436578,0
42436549,42436546,0
42436355,42442286,0
2034007426,42844256,0
42438034,1773063789,0
42436109,42448568,0
42436055,42436052,0
42436396,42436400,0
42436477,42436475,0
42436431,42436159,0
42436407,42436142,0
42436407,42436411,0
598043776,42517603,0
42436414,42436149,0
42436404,42436407,0
42860161,2757168852,0
42436390,42436393,0
42436393,42436396,0
42436400,42436135,0
42436381,42436384,0
42436384,42436390,0
1904847201,42819569,0
42436355,42436359,0
42436359,42436364,0
42436371,42436109,0
42436364,42436097,0
42827392,42896911,0
42436353,42436355,0
42827392,42896918,0
42827952,42879498,0
42436021,42445171,0
42436431,42431503,0
42485646,42476732,0
42436073,42440847,0
42436149,42436152,0
42436567,42424864,0
42436152,42436155,0
42436109,42436115,0
42911763,276203987,0
42436142,42436146,0
42436146,42436149,0
42436134,42436135,0
42436135,42436139,0
42436115,42436119,0
42436126,42436129,0
42436129,42436134,0
42436003,42439887,0
42436115,42436374,0
42436093,42436097,0
2408421467,483609415,0
42436100,42436109,0
42436097,42436100,0
42436064,42436060,0
42436069,42436340,0
42436088,42436093,0
42436073,42436017,0
42436069,42436064,0
42432305,42435477,0
42436017,42436021,0
42436060,42434871,0
42876795,42926409,0
42436155,42431505,0
42484034,42519250,0
42435687,42445025,0
42435858,42439599,0
42730749,42734926,0
597443958,597443954,0
42435677,42445020,0
373268478,247221417,0
42435910,42437124,0
595407648,42430886,0
42436037,42431617,0
2034007426,42825919,0
42435522,42448257,0
42442918,106705774,0
42435618,42443674,0
42435598,42444906,0
1272562910,1272562732,0
42435396,42450071,0
276317470,276317345,0
42436033,42429565,0
42435814,42435810,0
596776413,42459041,0
42926995,42935217,0
2302133933,42436582,0
42534054,42534052,0
42428447,1918039880,0
42435633,42438547,0
276317345,276317215,0
596776594,42456162,0
2408421138,483605937,0
42435624,42437890,0
42458017,589100164,0
2494254854,1258945651,0
370893396,42442791,0
42435398,42443085,0
42435328,42435323,0
598043789,42491540,0
42436340,246885162,0
371196888,371198785,0
42826823,42890454,0
596776578,42452330,0
42879568,42827849,0
42435359,42442569,0
596776349,42459180,0
593984752,427842140,0
42435310,42443353,0
42439878,2141026551,0
42483640,42517597,0
42439868,2141026493,0
42439860,2141026538,0
42431611,272195271,0
42439851,2141026504,0
42439851,2141026498,0
42435231,42443821,0
596776325,42458112,0
42435237,42443824,0
42877856,42877859,0
42877849,42877851,0
42435234,42443092,0
42435477,42435485,0
42435456,42435470,0
42435354,42438928,0
42435434,42435435,0
42435472,42432302,0
42433644,427842145,0
596776497,42449833,0
596776546,42447196,0
42825957,42908847,0
42435367,42435372,0
482620176,2802726399,0
42435354,42435380,0
42435198,42439783,0
42435207,42439485,0
276036211,593301234,0
42434117,42444452,0
42434855,42445700,0
42435316,42435317,0
42435323,42435319,0
42435317,42435319,0
598043787,42481908,0
588546798,588546797,0
588455744,42439813,0
42534052,42519216,0
42435261,42435257,0
42435261,42435264,0
42445769,246580982,0
42435253,42435257,0
42435250,42435253,0
42483496,42512479,0
42483514,42511349,0
42435234,42435231,0
42827975,42842554,0
42827849,42846181,0
42484180,42489991,0
596776177,42452812,0
42435380,42429712,0
42877845,42866629,0
597688920,597688919,0
42877859,42865829,0
42535541,42467848,0
42444223,370880758,0
596776166,42449005,0
42424850,247224533,0
596775946,42455113,0
42434389,42456110,0
596776546,42435392,0
596776201,42445817,0
42876827,42893083,0
42434969,42434965,0
42434905,42436610,0
42434959,42434954,0
42434821,42438674,0
42434827,42438684,0
42876809,42876811,0
42484030,42483527,0
42434832,42436971,0
596776442,42435222,0
42435264,42424427,0
2541754762,627905367,0
596776103,42445738,0
293802328,103879821,0
42433404,371209940,0
42434910,42434912,0
42434871,42436056,0
42484186,42480120,0
42484037,42484034,0
42484039,42484037,0
42434385,42450066,0
42484034,42484030,0
278634251,1369956650,0
42825882,42895308,0
596776009,42445230,0
596775919,42448338,0
42434807,42434810,0
596775946,42447009,0
42434912,42430485,0
42832453,277046311,0
42434259,42448655,0
42876811,42876815,0
42434233,42444833,0
596776103,42436541,0
42876225,42901588,0
276035449,42800084,0
592405093,588455700,0
42434196,1773121034,0
42434148,42449023,0
42434340,42442635,0
42434145,42449021,0
42434140,42449017,0
42434800,42428220,0
